mu_DM,sigma_DM,alpha,A
1.315862068965517118e+01,2.906896551724137967e-01,1.000000000000000056e-01,4.214443444363981328e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.025641025641025744e-01,4.246016764732403637e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.051282051282051294e-01,4.278052972442573321e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.076923076923076983e-01,4.310526822687473114e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.102564102564102672e-01,4.343415821209635652e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.128205128205128221e-01,4.376438169544886847e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.153846153846153910e-01,4.409332985736506672e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.179487179487179460e-01,4.442428327601795957e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.205128205128205149e-01,4.476249383090282308e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.230769230769230838e-01,4.510595116189113796e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.256410256410256387e-01,4.544892907363188961e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.282051282051282215e-01,4.578877872479255373e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.307692307692307765e-01,4.612537725858151028e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.333333333333333315e-01,4.645809449653327761e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.358974358974359142e-01,4.678924275445359271e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.384615384615384692e-01,4.712541037453338078e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.410256410256410242e-01,4.746947840305317357e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.435897435897435792e-01,4.782006495929871370e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.461538461538461620e-01,4.817731196934595950e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.487179487179487170e-01,4.854045570634236029e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.512820512820512997e-01,4.890511257710786097e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.538461538461538547e-01,4.927044470943448218e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.564102564102564097e-01,4.963906741839793746e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.589743589743589647e-01,5.001260476548489819e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.615384615384615474e-01,5.038982856327718807e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.641025641025641024e-01,5.076947159108206264e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.666666666666666852e-01,5.115488041635418703e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.692307692307692402e-01,5.154725848353629125e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.717948717948717952e-01,5.194010753097844990e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.743589743589743501e-01,5.232762861861376180e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.769230769230769329e-01,5.270872296172736782e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.794871794871794879e-01,5.308526439544294817e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.820512820512820706e-01,5.346023393536039059e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.846153846153846256e-01,5.383677713532247111e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.871794871794871806e-01,5.421860365161545126e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.897435897435897356e-01,5.460617895620456963e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.923076923076923184e-01,5.499957439378724722e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.948717948717948734e-01,5.540208945889697922e+00
1.315862068965517118e+01,2.906896551724137967e-01,1.974358974358974561e-01,5.581491815480439378e+00
1.315862068965517118e+01,2.906896551724137967e-01,2.000000000000000111e-01,5.623655184385158989e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.000000000000000056e-01,4.271306005397424777e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.025641025641025744e-01,4.302999440348118654e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.051282051282051294e-01,4.335137318057111777e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.076923076923076983e-01,4.367687003045936933e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.102564102564102672e-01,4.400644313693889309e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.128205128205128221e-01,4.433743040532737822e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.153846153846153910e-01,4.466734923207654084e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.179487179487179460e-01,4.499930608485090744e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.205128205128205149e-01,4.533845853286042171e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.230769230769230838e-01,4.568282848330365908e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.256410256410256387e-01,4.602680765466147683e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.282051282051282215e-01,4.636771753831533616e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.307692307692307765e-01,4.670550763744342859e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.333333333333333315e-01,4.703951318782203295e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.358974358974359142e-01,4.737189489897255079e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.384615384615384692e-01,4.770923242962882505e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.410256410256410242e-01,4.805438392416582438e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.435897435897435792e-01,4.840598293130461194e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.461538461538461620e-01,4.876425930166512934e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.487179487179487170e-01,4.912857356986052970e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.512820512820512997e-01,4.949444125531340610e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.538461538461538547e-01,4.986093366479430244e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.564102564102564097e-01,5.023078287402818809e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.589743589743589647e-01,5.060555903201827022e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.615384615384615474e-01,5.098398533343726946e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.641025641025641024e-01,5.136476051191761982e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.666666666666666852e-01,5.175109783361702576e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.692307692307692402e-01,5.214418964460855399e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.717948717948717952e-01,5.253769845277432182e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.743589743589743501e-01,5.292605467915859840e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.769230769230769329e-01,5.330809961856026291e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.794871794871794879e-01,5.368554210218951184e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.820512820512820706e-01,5.406147310236022463e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.846153846153846256e-01,5.443904774201747898e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.871794871794871806e-01,5.482186638529329414e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.897435897435897356e-01,5.521033592771882326e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.923076923076923184e-01,5.560463950107339848e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.948717948717948734e-01,5.600811263087601688e+00
1.315862068965517118e+01,2.975862068965517415e-01,1.974358974358974561e-01,5.642191210541817270e+00
1.315862068965517118e+01,2.975862068965517415e-01,2.000000000000000111e-01,5.684457801329408255e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.000000000000000056e-01,4.331381713446382342e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.025641025641025744e-01,4.363200061049210099e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.051282051282051294e-01,4.395445033431301773e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.076923076923076983e-01,4.428076025103038660e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.102564102564102672e-01,4.461107710268218618e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.128205128205128221e-01,4.494288452818908652e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.153846153846153910e-01,4.527382405927429687e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.179487179487179460e-01,4.560682823445615597e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.205128205128205149e-01,4.594697059861686306e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.230769230769230838e-01,4.629229429323871159e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.256410256410256387e-01,4.663730436219414521e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.282051282051282215e-01,4.697929863677241080e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.307692307692307765e-01,4.731830987237490405e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.333333333333333315e-01,4.765363152470984076e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.358974358974359142e-01,4.798727520743857333e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.384615384615384692e-01,4.832582513531684221e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.410256410256410242e-01,4.867211131014717473e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.435897435897435792e-01,4.902477847764600938e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.461538461538461620e-01,4.938413488388880168e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.487179487179487170e-01,4.974967008458545337e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.512820512820512997e-01,5.011679476120611376e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.538461538461538547e-01,5.048448306519024875e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.564102564102564097e-01,5.085560392095682225e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.589743589743589647e-01,5.123167216165898097e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.615384615384615474e-01,5.161135307750978285e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.641025641025641024e-01,5.199331510501189690e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.666666666666666852e-01,5.238063848813898638e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.692307692307692402e-01,5.277449968989355256e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.717948717948717952e-01,5.316870872905783862e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.743589743589743501e-01,5.355792968424903933e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.769230769230769329e-01,5.394095426165383067e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.794871794871794879e-01,5.431933282588553347e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.820512820512820706e-01,5.469628501742537452e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.846153846153846256e-01,5.507496697789119544e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.871794871794871806e-01,5.545885244601815423e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.897435897435897356e-01,5.584828152780877630e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.923076923076923184e-01,5.624355298937109282e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.948717948717948734e-01,5.664804062515894856e+00
1.315862068965517118e+01,3.044827586206896863e-01,1.974358974358974561e-01,5.706286302326854631e+00
1.315862068965517118e+01,3.044827586206896863e-01,2.000000000000000111e-01,5.748661990849472048e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.000000000000000056e-01,4.394773333072031107e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.025641025641025744e-01,4.426721110582199969e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.051282051282051294e-01,4.459078289777233195e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.076923076923076983e-01,4.491795774287473897e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.102564102564102672e-01,4.524907661773072576e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.128205128205128221e-01,4.558175847326924490e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.153846153846153910e-01,4.591376605940899580e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.179487179487179460e-01,4.624785832803209651e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.205128205128205149e-01,4.658903620682157687e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.230769230769230838e-01,4.693535350458387434e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.256410256410256387e-01,4.728142386528483954e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.282051282051282215e-01,4.762452704302026163e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.307692307692307765e-01,4.796478925704796836e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.333333333333333315e-01,4.830145422415446532e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.358974358974359142e-01,4.863638665215098911e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.384615384615384692e-01,4.897618920416908495e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.410256410256410242e-01,4.932365906179335013e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.435897435897435792e-01,4.967744842473853950e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.461538461538461620e-01,5.003793360059667350e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.487179487179487170e-01,5.040473821338826710e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.512820512820512997e-01,5.077316443598450135e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.538461538461538547e-01,5.114208249803755990e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.564102564102564097e-01,5.151451813078926634e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.589743589743589647e-01,5.189192965740103247e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.615384615384615474e-01,5.227291505693936635e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.641025641025641024e-01,5.265611620888443589e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.666666666666666852e-01,5.304448090659803050e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.692307692307692402e-01,5.343916588662799505e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.717948717948717952e-01,5.383411542397878335e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.743589743589743501e-01,5.422423051650257619e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.769230769230769329e-01,5.460826359075753977e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.794871794871794879e-01,5.498761328624684808e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.820512820512820706e-01,5.536564581757439818e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.846153846153846256e-01,5.574550923140844993e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.871794871794871806e-01,5.613053392204343517e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.897435897435897356e-01,5.652098609450669109e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.923076923076923184e-01,5.691728379238415236e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.948717948717948734e-01,5.732284050968313061e+00
1.315862068965517118e+01,3.113793103448275756e-01,1.974358974358974561e-01,5.773873607419356624e+00
